element_type,osmid,barrier,name,geometry,source,created_by,access,addr:city,addr:street,wikidata,wikipedia,wheelchair,highway,source:date,source:name,alt_name,amenity,fee,layer,parking,addr:housenumber,addr:postcode,note,opening_hours,url,operator,leisure,natural,addr:country,website,description,check_date,height,historic,nodes,name:en,name:it,name:ko,name:pl,name:ru,old_name,name:etymology:wikidata,place,postal_code,surface,landuse,name:es,source:name:en,check_date:opening_hours,contact:phone,designation,name:1983-2016,fence_type,lit,addr:unit,loc_name,addr:housename,property,noname,building,area,name:2023-10-09-,internet_access,fixme,source:old_name,nohousenumber,smoothness,park,note:es,start_date,bench,source:geometry,source:geometry:date,ways,type,tourism,old_name:-2018,old_name:2018-2019,phone,name:ca,source:opening_hours,contact:facebook
way,26117432,,,"POLYGON ((-3.6615398 40.4724431, -3.6612308 40.472652, -3.6603901 40.472009, -3.6615398 40.4724431))",,Potlatch 0.10b,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,"[285915818, 285915819, 285915821, 285915818]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,26117454,,,"POLYGON ((-3.6584704 40.4718516, -3.6578757 40.4722689, -3.6577939 40.4722696, -3.657331 40.4718859, -3.6574665 40.4716991, -3.6577307 40.471445, -3.6579329 40.471341, -3.6581123 40.4713723, -3.6583455 40.4713571, -3.6585737 40.4712997, -3.6587165 40.4713369, -3.6585774 40.4714405, -3.6583637 40.471594, -3.6582557 40.4716829, -3.6584704 40.4718516))",,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,"[285916156, 3158292063, 285916157, 285916158, 3158292061, 285916159, 285916160, 285916161, 285916162, 1137332450, 285916163, 4793212071, 4793212074, 285916167, 285916156]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,26117494,,,"POLYGON ((-3.6619475 40.4725854, -3.6624194 40.4729436, -3.6624978 40.4730011, -3.6625196 40.4730196, -3.6630264 40.47345, -3.662652 40.4737288, -3.6627679 40.4738202, -3.6627827 40.4738319, -3.6628091 40.4738527, -3.662879 40.4739078, -3.662902 40.4739041, -3.6630621 40.4738079, -3.6631121 40.4737778, -3.6632693 40.4736814, -3.6632758 40.4736666, -3.6632393 40.4735857, -3.6632274 40.4735725, -3.6631298 40.4734637, -3.6627594 40.4730511, -3.6625925 40.472911, -3.6624108 40.4727843, -3.6622096 40.472682, -3.6621886 40.4726713, -3.6619475 40.4725854))",,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,"[285916756, 3413210945, 3413210946, 3413210947, 285916757, 285916758, 3413210960, 7276420693, 3413210961, 285916759, 285916760, 7276420689, 3413210958, 3413210952, 285916761, 285916762, 7276420692, 3413210948, 285916763, 3413210943, 3158289377, 7276420729, 3413210940, 285916756]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,26117500,kerb,,"POLYGON ((-3.6625214 40.4738086, -3.6618796 40.4742691, -3.6618548 40.4742869, -3.6618415 40.4742966, -3.6613893 40.4746248, -3.6613549 40.4746498, -3.6608072 40.4750475, -3.6609314 40.4751381, -3.6609711 40.475167, -3.6610776 40.4752447, -3.661207 40.4751512, -3.661232 40.4751331, -3.6612451 40.4751212, -3.6615299 40.4749186, -3.6615798 40.4748821, -3.6615938 40.4748718, -3.6616048 40.4748638, -3.6618356 40.474695, -3.6618505 40.4746842, -3.6618619 40.4746759, -3.6621279 40.4744843, -3.6621393 40.474476, -3.6621509 40.4744623, -3.6620337 40.4743641, -3.6625955 40.4739579, -3.6626985 40.4740036, -3.66275 40.4739709, -3.6626499 40.4738998, -3.6626202 40.4738787, -3.6625214 40.4738086))",,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,"[285916786, 3412569458, 3412567861, 3412571394, 3412571409, 7276325142, 285916787, 7276325172, 3412578336, 285916788, 3412578335, 3412566928, 3412571434, 3412571428, 3412571427, 7276325141, 3412571425, 3412571415, 3412567865, 3412571413, 3412571402, 3412567863, 285916789, 285916790, 285916791, 285916792, 285916793, 7276325171, 3412569446, 285916786]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,26117502,,,"POLYGON ((-3.6606729 40.4751135, -3.6591334 40.4762303, -3.6592509 40.47632, -3.6594144 40.4764458, -3.6594496 40.4764287, -3.6597206 40.4762307, -3.659839 40.4761443, -3.6604187 40.4757208, -3.6605018 40.4756601, -3.6609092 40.4753626, -3.6609395 40.4753404, -3.6609286 40.4753311, -3.6606729 40.4751135))",,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,"[285916836, 285916837, 353295552, 285916838, 3412636573, 3412636569, 3412636558, 3412636516, 3412636508, 3412633281, 285916839, 3412633277, 285916836]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,26117549,,,"POLYGON ((-3.6707591 40.4730586, -3.6712415 40.4726932, -3.6718573 40.4724132, -3.6716632 40.4720563, -3.6713249 40.4713981, -3.6708353 40.4707781, -3.6704327 40.4705757, -3.6701601 40.4706043, -3.6696655 40.4710098, -3.6693353 40.471256, -3.6690692 40.4713163, -3.6693246 40.4722733, -3.669668 40.4721819, -3.6695999 40.4719165, -3.6698825 40.4716596, -3.6698396 40.4716139, -3.6698015 40.4715117, -3.6698692 40.4714163, -3.6698978 40.4710633, -3.6702848 40.4708516, -3.6706048 40.4712186, -3.6710232 40.471413, -3.6711831 40.4715022, -3.6714447 40.471986, -3.6713876 40.4720838, -3.6712193 40.4720565, -3.6711271 40.4719077, -3.6704641 40.4720915, -3.6707591 40.4730586))",,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,"[285917628, 285917629, 285917630, 285917631, 2542607725, 285917632, 285917633, 285917634, 285917635, 285917636, 285917637, 285917638, 285917639, 285917640, 285917641, 285917642, 2542602436, 2542602435, 285917643, 285917644, 285917645, 285917646, 285917647, 285917648, 285917649, 285917650, 285917651, 285917652, 285917628]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,26117653,,,"POLYGON ((-3.6709002 40.4757995, -3.6703021 40.4759043, -3.6703893 40.4762078, -3.6704444 40.4763668, -3.6705482 40.4766769, -3.6705853 40.4767445, -3.6703632 40.4767388, -3.6704476 40.47683, -3.6705511 40.4768486, -3.6708707 40.4768199, -3.6710226 40.4767776, -3.6710594 40.4767292, -3.6709689 40.4764087, -3.6708437 40.4760138, -3.6708561 40.4758818, -3.6709002 40.4757995))",,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,"[285918270, 285918271, 285918273, 285918275, 285918276, 5554330494, 5554330514, 5554330512, 285918277, 285918278, 285918279, 3155013388, 285918280, 5554330507, 5554330491, 285918270]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,26117848,,Parque de Manoteras,"POLYGON ((-3.6636974 40.4747594, -3.6635142 40.4748351, -3.6633253 40.4747963, -3.6632113 40.474837, -3.663148 40.4748596, -3.6626562 40.4752206, -3.662527 40.4753154, -3.6622832 40.4754943, -3.6621846 40.4758046, -3.6621504 40.4759124, -3.6620311 40.4760318, -3.6624348 40.4763544, -3.6628311 40.4766711, -3.6628464 40.4766602, -3.6629123 40.4766132, -3.6629711 40.4765713, -3.6640554 40.4757986, -3.6639769 40.4754806, -3.6638518 40.4749738, -3.663768 40.4747988, -3.6636974 40.4747594))",,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,"[285921199, 285921200, 285921201, 7276399173, 285921202, 6225554044, 7276420751, 285921203, 3326469571, 285921204, 285921205, 3326469581, 285921206, 7276420752, 7276420750, 7276420753, 285921207, 7276420749, 285921208, 285921209, 285921199]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,26138003,,Parque de Manoteras,"POLYGON ((-3.6619654 40.4762265, -3.6618797 40.4762874, -3.6616095 40.4764791, -3.6614969 40.4763889, -3.6610609 40.4767049, -3.6612049 40.4768231, -3.6607093 40.4771795, -3.6602608 40.4775021, -3.660939 40.478055, -3.6626818 40.4768003, -3.6624588 40.4766217, -3.6619654 40.4762265))",,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,"[286210948, 7276420767, 286210951, 286210956, 286210961, 286210964, 5557131602, 286210967, 286210970, 286210973, 7276420766, 286210948]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,26138147,,,"POLYGON ((-3.6610686 40.480771, -3.6622301 40.4796915, -3.6611935 40.4794611, -3.6610183 40.4799797, -3.6613077 40.4800385, -3.6610621 40.4807713, -3.6610686 40.480771))",,Potlatch 0.10b,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,"[286215612, 286215830, 286215831, 286215832, 286215833, 286215834, 286215612]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,26138281,,Parque Doctor Fernández Catalina,"POLYGON ((-3.6655672 40.4787812, -3.6655829 40.4787636, -3.6657192 40.4786108, -3.6657992 40.4785212, -3.6658861 40.4785658, -3.6659903 40.4784422, -3.6661917 40.4785336, -3.6664835 40.4782137, -3.6666809 40.478292, -3.6669298 40.4779787, -3.6668097 40.4779134, -3.6671015 40.4776261, -3.6668779 40.477508, -3.6667925 40.4774629, -3.6670893 40.4771139, -3.6671748 40.4771536, -3.6674029 40.4768794, -3.6672998 40.4768161, -3.6672474 40.4767839, -3.6672922 40.4767368, -3.6674582 40.4765627, -3.6674963 40.4765227, -3.6671387 40.4763215, -3.6670671 40.4762812, -3.6673059 40.4759874, -3.6668237 40.4760532, -3.6667339 40.4761002, -3.6665964 40.4762163, -3.6664338 40.4764348, -3.666479 40.4764581, -3.6664754 40.476462, -3.6665007 40.4764756, -3.6664996 40.4764803, -3.6665024 40.476482, -3.6665066 40.4764798, -3.6665341 40.4764899, -3.6665376 40.4764867, -3.6665836 40.4765113, -3.6665789 40.4765167, -3.6666472 40.4765511, -3.6665986 40.4766064, -3.6666145 40.4766143, -3.6665663 40.4766682, -3.6664723 40.4766198, -3.666465 40.476627, -3.6664003 40.4766034, -3.6664037 40.4765974, -3.6663982 40.4765941, -3.6663924 40.476598, -3.6663402 40.4765622, -3.6663458 40.4765553, -3.666249 40.4765035, -3.6662421 40.476511, -3.6662285 40.4765041, -3.6661806 40.4765586, -3.6661425 40.476537, -3.6661398 40.4765402, -3.666112 40.4765256, -3.6661085 40.4765296, -3.6660639 40.4765076, -3.6660671 40.4765043, -3.6660405 40.4764867, -3.6660084 40.4764723, -3.6660044 40.4764772, -3.6659587 40.4764529, -3.6659625 40.4764487, -3.6659357 40.4764349, -3.6659374 40.476433, -3.6658969 40.4764127, -3.6659462 40.4763567, -3.66593 40.4763494, -3.6659743 40.4762973, -3.6658372 40.4762185, -3.665852 40.4767952, -3.665949 40.4768424, -3.6660953 40.4766922, -3.6662791 40.4767736, -3.6663049 40.476785, -3.6664215 40.4768477, -3.6662155 40.4770817, -3.6661581 40.4770491, -3.6659445 40.4772891, -3.6660342 40.4773444, -3.6661658 40.4774118, -3.6659558 40.4776488, -3.6658859 40.477613, -3.6656797 40.477848, -3.6656777 40.4778981, -3.6658111 40.4779782, -3.6655388 40.4782507, -3.66547 40.4782108, -3.6652192 40.4784616, -3.6654145 40.478641, -3.6655672 40.4787812))",,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,"[286218151, 7276420708, 4438269406, 286218152, 286218153, 286218154, 286218155, 286218156, 286218157, 286218159, 286218160, 286218161, 382457940, 286218162, 286218163, 286218164, 286218165, 7276420713, 286218166, 7276420703, 7276420702, 286218167, 7276420694, 286218169, 286218170, 286218171, 286218174, 7276420701, 286218175, 4949961453, 4949961454, 4949961455, 4949961456, 4949961457, 4949961458, 4949961459, 4949961460, 4949961461, 4949961462, 286218176, 4949961463, 4949961464, 286218177, 4949961466, 4949961467, 4949961468, 4949961469, 4949961470, 4949961471, 4949961465, 4949961472, 4949961473, 286218178, 4949961474, 286218179, 4949961475, 4949961476, 4949961477, 4949961478, 4949961479, 4949961480, 4949961481, 4949961482, 4949961483, 4949961484, 4949961485, 4949961486, 4949961487, 286218181, 4949961488, 4949961489, 286218182, 286218183, 286218184, 286218185, 286218186, 7276420762, 4208208494, 286218187, 4208208496, 5258697187, 286218188, 5258697188, 286218189, 286218190, 286218192, 5258697189, 286218193, 286218194, 286218195, 286218196, 286218197, 7276420707, 286218151]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
